618	638
638	604
604	688
688	617
617	654
654	588
588	614
614	665
665	594
594	674
674	618
618	701
701	584
584	624
624	630
630	644
644	662
662	675
675	738
738	645
645	757
757	661
661	769
769	718
718	652
652	734
734	726
726	716
716	619
619	677
677	656
656	710
710	634
634	711
711	811
811	712
712	610
610	644
644	655
655	694
694	620
620	685
685	598
598	633
633	686
686	594
594	622
622	718
718	805
805	758
758	623
623	717
717	684
684	611
611	686
686	686
686	750
750	698
698	605
605	705
705	603
603	624
624	652
652	626
626	773
773	707
707	624
624	685
685	605
605	662
662	684
684	628
628	679
679	612
612	678
678	648
648	615
615	651
651	681
681	639
639	665
665	611
611	653
653	751
751	728
728	647
647	778
778	645
645	661
661	649
649	747
747	639
639	670
670	629
629	664
664	634
634	701
701	617
617	632
632	728
728	725
725	751
751	620
620	739
739	725
725	657
657	735
735	726
726	615
615	603
603	698
698	633
633	777
777	700
700	673
673	709
709	667
667	700
700	768
768	772
772	681
681	624
624	707
707	709
709	666
666	717
717	696
696	634
634	710
710	683
683	668
668	727
727	720
720	643
643	732
732	732
732	753
753	748
748	706
706	697
697	687
687	767
767	702
702	750
750	727
727	669
669	701
701	810
810	685
685	758
758	802
802	926
926	936
936	775
775	993
993	830
830	693
693	762
762	816
816	799
799	776
776	776
776	571
571	771
771	981
981	730
730	807
807	855
855	765
765	752
752	757
757	721
721	867
867	621
621	706
706	725
725	843
843	903
903	885
885	870
870	648
648	702
702	622
622	583
583	594
594	624
624	620
298	609
968	777
777	670
670	618
618	515
515	660
660	657
657	645
645	731
731	889
889	703
703	614
614	735
735	669
669	613
613	732
732	633
633	703
703	685
685	641
641	643
643	734
734	614
614	659
659	624
624	658
658	745
745	650
650	736
736	643
643	771
771	666
666	631
631	670
670	663
663	668
668	643
643	655
655	746
746	631
631	734
734	489
489	592
592	730
730	668
668	645
645	682
682	616
616	651
651	615
615	628
628	715
715	618
618	616
616	733
733	658
658	664
664	651
651	731
731	646
646	647
647	687
687	769
769	759
759	729
729	655
655	725
725	655
655	585
585	516
516	580
580	634
634	681
681	848
848	833
833	749
749	767
767	758
758	651
651	660
660	598
598	617
617	731
731	700
700	653
653	743
743	639
639	728
728	672
672	647
647	647
647	671
671	611
611	643
643	745
745	715
715	629
629	674
674	628
628	672
672	731
731	713
713	620
620	714
714	655
655	727
727	747
747	761
761	735
735	698
698	741
741	777
777	759
759	680
680	647
647	741
741	660
660	659
659	755
755	749
749	701
701	648
648	694
446	422
422	600
600	895
895	547
741	383
340	454
