103,0927835	98,52216749
98,52216749	86,95652174
86,95652174	90,90909091
90,90909091	86,83068017
86,83068017	103,2702238
103,2702238	109,2896175
109,2896175	100,1669449
100,1669449	94,63722397
94,63722397	94,04388715
94,04388715	93,60374415
93,60374415	96,93053312
96,93053312	91,88361409
91,88361409	92,02453988
92,02453988	94,04388715
94,04388715	102,3890785
102,3890785	94,48818898
94,48818898	98,68421053
98,68421053	108,4990958
108,4990958	98,52216749
98,52216749	113,2075472
113,2075472	100,8403361
100,8403361	100,5025126
100,5025126	90,63444109
90,63444109	118,1102362
118,1102362	104,1666667
104,1666667	100,8403361
100,8403361	91,04704097
91,04704097	90,77155825
90,77155825	82,53094911
82,53094911	80,75370121
80,75370121	92,59259259
92,59259259	107,1428571
107,1428571	98,36065574
98,36065574	109,6892139
109,6892139	98,36065574
98,36065574	98,84678748
98,84678748	105,0788091
105,0788091	102,915952
102,915952	115,6069364
115,6069364	98,03921569
98,03921569	99,33774834
99,33774834	89,28571429
89,28571429	108,3032491
108,3032491	94,04388715
94,04388715	95,6937799
95,6937799	99,50248756
99,50248756	93,3125972
93,3125972	89,82035928
89,82035928	97,08737864
97,08737864	107,9136691
107,9136691	94,33962264
94,33962264	94,19152276
94,19152276	106,3829787
106,3829787	96
96	109,2896175
109,2896175	93,02325581
93,02325581	110,701107
110,701107	86,70520231
86,70520231	91,04704097
91,04704097	108,1081081
108,1081081	95,6937799
95,6937799	94,04388715
94,04388715	115,1631478
115,1631478	95,38950715
95,38950715	112,7819549
112,7819549	95,54140127
95,54140127	97,87928222
97,87928222	108,3032491
108,3032491	94,63722397
94,63722397	97,56097561
97,56097561	99,50248756
99,50248756	88,23529412
88,23529412	101,6949153
101,6949153	97,87928222
97,87928222	86,33093525
86,33093525	96,15384615
96,15384615	101,3513514
101,3513514	90,90909091
90,90909091	109,4890511
109,4890511	96
96	108,6956522
108,6956522	95,38950715
95,38950715	102,2146508
102,2146508	101,8675722
101,8675722	87,97653959
87,97653959	107,3345259
107,3345259	96
96	93,89671362
93,89671362	120,9677419
120,9677419	121,2121212
121,2121212	106,9518717
106,9518717	106,5719361
106,5719361	117,6470588
117,6470588	97,4025974
97,4025974	108,6956522
108,6956522	93,16770186
93,16770186	110,0917431
110,0917431	94,63722397
94,63722397	106,7615658
106,7615658	95,23809524
95,23809524	115,8301158
115,8301158	89,95502249
89,95502249	90,90909091
90,90909091	112,1495327
112,1495327	91,74311927
91,74311927	113,2075472
113,2075472	94,48818898
94,48818898	114,9425287
114,9425287	95,84664537
95,84664537	111,1111111
111,1111111	106,7615658
106,7615658	146,3414634
146,3414634	118,8118812
118,8118812	110,9057301
110,9057301	123,7113402
123,7113402	126,8498943
126,8498943	119,2842942
119,2842942	96,3081862
96,3081862	114,9425287
114,9425287	164,3835616
164,3835616	106,3829787
106,3829787	93,02325581
93,02325581	117,8781925
117,8781925	115,1631478
115,1631478	104,3478261
104,3478261	111,5241636
111,5241636	96,15384615
96,15384615	109,6892139
109,6892139	91,60305344
91,60305344	115,6069364
115,6069364	96,15384615
96,15384615	119,2842942
119,2842942	107,9136691
107,9136691	107,5268817
107,5268817	115,8301158
115,8301158	99,50248756
99,50248756	107,7199282
107,7199282	93,60374415
93,60374415	118,3431953
118,3431953	116,0541586
116,0541586	101,010101
101,010101	127,1186441
127,1186441	121,703854
121,703854	104,7120419
104,7120419	105,8201058
105,8201058	98,84678748
98,84678748	112,1495327
112,1495327	115,6069364
115,6069364	95,08716323
95,08716323	116,7315175
116,7315175	93,75
93,75	115,3846154
115,3846154	105,8201058
105,8201058	100,1669449
100,1669449	95,84664537
95,84664537	107,3345259
107,3345259	94,04388715
94,04388715	88,75739645
88,75739645	123,4567901
123,4567901	115,3846154
115,3846154	112,7819549
112,7819549	107,5268817
107,5268817	94,33962264
94,33962264	94,78672986
94,78672986	92,02453988
92,02453988	85,22727273
85,22727273	88,10572687
88,10572687	91,18541033
91,18541033	107,3345259
107,3345259	97,08737864
97,08737864	95,54140127
95,54140127	105,6338028
105,6338028	92,16589862
92,16589862	104,1666667
104,1666667	98,84678748
98,84678748	105,0788091
105,0788091	98,52216749
98,52216749	92,44992296
92,44992296	112,1495327
112,1495327	94,93670886
94,93670886	108,3032491
108,3032491	94,19152276
94,19152276	116,2790698
116,2790698	88,75739645
88,75739645	111,7318436
111,7318436	92,02453988
92,02453988	99,00990099
99,00990099	100,1669449
100,1669449	94,33962264
94,33962264	125,2609603
125,2609603	147,0588235
147,0588235	126,3157895
126,3157895	108,1081081
108,1081081	96,15384615
96,15384615	107,1428571
107,1428571	97,71986971
97,71986971	111,1111111
111,1111111	125,2609603
125,2609603	159,5744681
159,5744681	117,1875
117,1875	250
250	300
300	141,8439716
141,8439716	109,0909091
109,0909091	117,4168297
117,4168297	95,84664537
95,84664537	112,9943503
112,9943503	93,45794393
93,45794393	111,7318436
111,7318436	88,75739645
88,75739645	95,08716323
95,08716323	111,1111111
111,1111111	100
100	110,4972376
110,4972376	100
100	110,701107
110,701107	105,4481547
105,4481547	93,16770186
93,16770186	99,17355372
99,17355372	100
100	94,04388715
94,04388715	108,4990958
108,4990958	90,90909091
90,90909091	112,1495327
112,1495327	90,90909091
90,90909091	95,08716323
95,08716323	103,4482759
103,4482759	87,71929825
87,71929825	94,04388715
94,04388715	104,3478261
104,3478261	86,45533141
86,45533141	94,33962264
94,33962264	106,9518717
106,9518717	92,87925697
92,87925697	116,0541586
116,0541586	101,6949153
101,6949153	101,8675722
101,8675722	96,3081862
96,3081862	107,3345259
107,3345259	95,54140127
95,54140127	112,1495327
112,1495327	102,739726
102,739726	96
96	86,95652174
86,95652174	104,8951049
104,8951049	96,46302251
96,46302251	96,3081862
96,3081862	110,4972376
110,4972376	98,03921569
98,03921569	106,9518717
106,9518717	91,74311927
91,74311927	104,5296167
104,5296167	125,7861635
125,7861635	165,7458564
165,7458564	90,09009009
90,09009009	80,32128514
80,32128514	84,74576271
84,74576271	90,36144578
90,36144578	102,0408163
102,0408163	79,6812749
79,6812749	107,1428571
107,1428571	87,59124088
87,59124088	92,30769231
92,30769231	98,36065574
98,36065574	101,3513514
101,3513514	94,04388715
94,04388715	100,3344482
100,3344482	93,02325581
93,02325581	100,5025126
100,5025126	98,19967267
98,19967267	98,68421053
98,68421053	99,50248756
99,50248756	98,36065574
98,36065574	91,32420091
