76,33587786	75,94936709
75,94936709	75,94936709
75,94936709	77,82101167
77,82101167	86,08321377
86,08321377	79,26023778
79,26023778	75,75757576
75,75757576	70,42253521
70,42253521	77,22007722
77,22007722	76,04562738
76,04562738	65,71741512
65,71741512	84,15147265
84,15147265	81,74386921
81,74386921	74,81296758
74,81296758	76,72634271
76,72634271	69,20415225
69,20415225	69,68641115
69,68641115	72,11538462
72,11538462	72,81553398
72,81553398	77,02182285
77,02182285	77,41935484
77,41935484	73,80073801
73,80073801	77,92207792
77,92207792	77,72020725
77,72020725	77,82101167
77,82101167	73,71007371
73,71007371	67,34006734
67,34006734	76,62835249
76,62835249	77,92207792
77,92207792	74,71980075
74,71980075	76,53061224
76,53061224	84,62623413
84,62623413	77,61966365
77,61966365	78,74015748
78,74015748	75,18796992
75,18796992	73,89162562
73,89162562	74,25742574
74,25742574	77,72020725
77,72020725	78,43137255
78,43137255	69,28406467
69,28406467	76,23888183
76,23888183	85,71428571
85,71428571	77,72020725
77,72020725	73,17073171
73,17073171	76,53061224
76,53061224	79,36507937
79,36507937	79,26023778
79,26023778	76,53061224
76,53061224	78,74015748
78,74015748	74,44168734
74,44168734	76,04562738
76,04562738	78,74015748
78,74015748	82,6446281
82,6446281	80,10680908
80,10680908	70,5052879
70,5052879	72,63922518
72,63922518	73,43941248
73,43941248	72,46376812
72,46376812	79,36507937
79,36507937	77,02182285
77,02182285	74,62686567
74,62686567	73,43941248
73,43941248	75,47169811
75,47169811	77,72020725
77,72020725	78,22685789
78,22685789	82,30452675
82,30452675	87,20930233
87,20930233	84,62623413
84,62623413	83,33333333
83,33333333	77,92207792
77,92207792	80,53691275
80,53691275	80,97165992
80,97165992	83,33333333
83,33333333	86,70520231
86,70520231	73,6196319
73,6196319	68,02721088
68,02721088	109,2896175
109,2896175	81,63265306
81,63265306	75
75	74,25742574
74,25742574	70,1754386
70,1754386	78,63695937
78,63695937	83,91608392
83,91608392	82,75862069
82,75862069	79,47019868
79,47019868	91,74311927
91,74311927	85,10638298
85,10638298	79,57559682
79,57559682	81,08108108
81,08108108	90,22556391
90,22556391	69,68641115
69,68641115	73,43941248
72,72727273	75
75	76,72634271
76,72634271	79,89347537
79,89347537	81,63265306
81,63265306	81,85538881
81,85538881	73,26007326
73,26007326	73,43941248
73,43941248	78,22685789
78,22685789	75,85335019
75,85335019	73,34963325
73,34963325	75,66204288
75,66204288	78,43137255
78,43137255	78,53403141
78,53403141	78,63695937
78,63695937	79,6812749
79,6812749	80,32128514
80,32128514	94,78672986
94,78672986	91,88361409
91,88361409	83,44923505
83,44923505	77,12082262
77,12082262	80,75370121
80,75370121	82,30452675
82,30452675	86,58008658
86,58008658	80,64516129
80,64516129	81,19079838
81,19079838	82,53094911
82,53094911	84,03361345
84,03361345	84,86562942
84,86562942	76,33587786
76,33587786	78,94736842
78,94736842	84,26966292
84,26966292	83,56545961
83,56545961	101,6949153
101,6949153	95,84664537
95,84664537	88,75739645
88,75739645	87,08272859
87,08272859	85,47008547
85,47008547	83,56545961
83,56545961	83,44923505
83,44923505	87,20930233
87,20930233	82,75862069
82,75862069	161,7250674
161,7250674	224,7191011
224,7191011	189,8734177
189,8734177	129,5896328
129,5896328	73,17073171
73,17073171	67,41573034
67,41573034	73,43941248
73,43941248	78,32898172
78,32898172	73,98273736
73,98273736	84,15147265
84,15147265	76,92307692
76,92307692	82,75862069
82,75862069	80,75370121
80,75370121	75,94936709
75,94936709	82,19178082
82,19178082	83,79888268
83,79888268	87,71929825
87,71929825	82,6446281
82,6446281	79,36507937
79,36507937	80,86253369
80,86253369	81,96721311
81,96721311	84,15147265
84,15147265	92,02453988
92,02453988	82,19178082
82,19178082	87,59124088
87,59124088	77,41935484
77,41935484	82,19178082
82,19178082	89,15304606
89,15304606	83,91608392
83,91608392	80,10680908
80,10680908	81,85538881
81,85538881	88,62629247
88,62629247	84,15147265
84,15147265	83,68200837
83,68200837	80,64516129
80,64516129	82,53094911
82,53094911	86,20689655
86,20689655	82,6446281
82,6446281	74,53416149
74,53416149	86,83068017
86,83068017	83,21775312
83,21775312	82,53094911
82,53094911	79,6812749
79,6812749	80,97165992
80,97165992	84,15147265
84,15147265	81,74386921
81,74386921	83,10249307
83,10249307	85,83690987
85,83690987	80,64516129
80,64516129	79,6812749
79,6812749	82,87292818
82,87292818	83,21775312
83,21775312	68,64988558
68,64988558	81,30081301
81,30081301	81,63265306
81,63265306	80,21390374
80,21390374	75,75757576
75,75757576	78,84362681
78,84362681	82,19178082
82,19178082	80,21390374
80,21390374	82,75862069
82,75862069	81,52173913
81,52173913	80,32128514
80,32128514	82,53094911
82,53094911	79,47019868
79,47019868	78,125
78,125	79,26023778
79,26023778	79,57559682
79,57559682	79,78723404
79,78723404	79,78723404
79,78723404	79,78723404
79,78723404	77,92207792
77,92207792	80,86253369
80,86253369	79,15567282
79,15567282	79,47019868
79,47019868	86,45533141
86,45533141	80,86253369
80,86253369	87,97653959
87,97653959	84,26966292
84,26966292	79,6812749
79,6812749	79,57559682
79,57559682	78,02340702
78,02340702	78,02340702
78,02340702	79,26023778
79,26023778	76,04562738
76,04562738	79,57559682
79,57559682	83,68200837
83,68200837	93,02325581
93,02325581	87,46355685
87,46355685	83,79888268
83,79888268	129,5896328
129,5896328	197,3684211
197,3684211	94,63722397
94,63722397	80
80	86,08321377
86,08321377	88,75739645
88,75739645	108,4990958
108,4990958	94,33962264
94,33962264	88,62629247
88,62629247	76,14213198
76,14213198	79,0513834
79,0513834	80,32128514
80,32128514	84,03361345
84,03361345	88,62629247
88,62629247	86,95652174
86,95652174	82,07934337
82,07934337	76,14213198
76,14213198	76,82458387
76,82458387	74,90636704
74,90636704	82,30452675
82,30452675	81,85538881
81,85538881	86,70520231
86,70520231	83,91608392
83,91608392	79,36507937
79,36507937	77,61966365
77,61966365	72,28915663
72,28915663	73,0816078
73,0816078	77,92207792
77,92207792	78,84362681
78,84362681	78,22685789
78,22685789	77,92207792
77,92207792	78,32898172
78,32898172	79,47019868
79,47019868	76,33587786
76,33587786	78,74015748
78,74015748	90,49773756
90,49773756	81,41112619
81,41112619	75,75757576
75,75757576	83,21775312
83,21775312	76,72634271
76,72634271	78,94736842
78,94736842	80,42895442
80,42895442	78,02340702
78,02340702	80,75370121
80,75370121	76,53061224
76,53061224	81,63265306
81,63265306	82,6446281
82,6446281	80,10680908
80,10680908	73,52941176
73,52941176	82,75862069
82,75862069	79,6812749
79,6812749	81,63265306
81,63265306	82,30452675
82,30452675	79,0513834
79,0513834	74,16563659
74,16563659	77,02182285
77,02182285	85,59201141
85,59201141	79,89347537
79,89347537	85,3485064
85,3485064	79,0513834
79,0513834	80
80	84,62623413
84,62623413	80,64516129
80,64516129	82,19178082
82,19178082	88,365243
88,365243	77,41935484
77,41935484	76,62835249
76,62835249	80,64516129
80,64516129	81,19079838
81,19079838	80
80	80,86253369
80,86253369	79,6812749
79,6812749	79,15567282
79,15567282	80,75370121
80,75370121	81,19079838
81,19079838	82,41758242
82,41758242	82,07934337
82,07934337	88,23529412
88,23529412	79,47019868
79,47019868	76,14213198
76,14213198	77,12082262
77,12082262	76,72634271
76,72634271	82,41758242
82,41758242	85,95988539
85,95988539	84,98583569
84,98583569	80,42895442
80,42895442	84,62623413
84,62623413	81,41112619
81,41112619	87,08272859
87,08272859	76,92307692
76,92307692	78,125
78,125	82,98755187
82,98755187	80,10680908
80,10680908	78,22685789
78,22685789	83,33333333
83,33333333	77,92207792
77,92207792	83,33333333
83,33333333	83,56545961
83,56545961	78,02340702
78,02340702	77,82101167
77,82101167	93,60374415
93,60374415	84,62623413
84,62623413	88,88888889
88,88888889	86,83068017
86,83068017	81,85538881
81,85538881	82,30452675
82,30452675	77,92207792
77,92207792	78,63695937
78,63695937	76,82458387
76,82458387	83,68200837
83,68200837	81,19079838
81,19079838	83,91608392
83,91608392	84,50704225
84,50704225	82,19178082
82,19178082	80,10680908
80,10680908	83,56545961
83,56545961	83,91608392
83,91608392	89,28571429
89,28571429	84,50704225
84,50704225	83,91608392
83,91608392	77,92207792
77,92207792	78,02340702
78,02340702	79,15567282
79,15567282	73,6196319
73,6196319	83,44923505
83,44923505	77,41935484
77,41935484	81,30081301
81,30081301	79,57559682
